,COMPNOS,INCIDENT_TYPE_DESCRIPTION,FROMDATE,Year,Month,DAY_WEEK,STREETNAME,Location
198,120420974.0,AGGRAVATED ASSAULT,07/09/2012 03:03:00 AM,2012,7,Monday,NORFOLK ST,"(42.28424136, -71.08112956)"
199,110523814.0,Arrest,07/09/2012 03:15:00 AM,2012,7,Monday,ASHMONT ST,"(42.28583136, -71.06401456)"
200,120420985.0,InvProp,07/09/2012 03:16:00 AM,2012,7,Monday,GLENWAY ST,"(42.30129136, -71.08443455)"
201,120422941.0,VANDALISM,07/09/2012 04:00:00 AM,2012,7,Monday,BEACON ST,"(42.35274635, -71.08240456)"
202,120421002.0,Argue,07/09/2012 04:08:00 AM,2012,7,Monday,TROTTER CT,"(42.33614135, -71.08162456)"
203,120421009.0,MVAcc,07/09/2012 04:17:00 AM,2012,7,Monday,RIVER ST,"(42.24766637, -71.13369454)"
204,120421010.0,MVAcc,07/09/2012 04:20:00 AM,2012,7,Monday,NEWBURY ST,"(42.34805135, -71.08813956)"
205,120421016.0,DRUG CHARGES,07/09/2012 04:45:00 AM,2012,7,Monday,NORTHAMPTON ST,"(42.33394861, -71.07537988)"
206,120421035.0,Service,07/09/2012 05:00:00 AM,2012,7,Monday,WASHINGTON ST,"(42.3286598, -71.08561842)"
207,120421032.0,SIMPLE ASSAULT,07/09/2012 05:55:00 AM,2012,7,Monday,BORDER ST,"(42.38166634, -71.04034456)"
208,120421233.0,DRUG CHARGES,07/09/2012 06:00:00 AM,2012,7,Monday,WASHINGTON ST,"(42.30972244, -71.10427304)"
209,120422017.0,Arrest,07/09/2012 06:00:00 AM,2012,7,Monday,CLARE AV,"(42.27160636, -71.11911455)"
210,120422224.0,DRUG CHARGES,07/09/2012 06:00:00 AM,2012,7,Monday,CAMBRIDGE ST,"(42.36115668, -71.06254825)"
211,120422373.0,SearchWarr,07/09/2012 06:00:00 AM,2012,7,Monday,CENTRE PZ,"(42.36056156, -71.06067351)"
212,120422376.0,SearchWarr,07/09/2012 06:00:00 AM,2012,7,Monday,CENTRE PZ,"(42.36056156, -71.06067351)"
213,120422378.0,SearchWarr,07/09/2012 06:00:00 AM,2012,7,Monday,CENTRE ST,"(42.36056156, -71.06067351)"
214,120454011.0,SearchWarr,07/09/2012 06:00:00 AM,2012,7,Monday,HAYES RD,"(42.28293127, -71.13256817)"
215,120421827.0,SearchWarr,07/09/2012 06:00:00 AM,2012,7,Monday,SCHROEDER PLAZA,"(42.33372337, -71.09095643)"
216,120422220.0,DRUG CHARGES,07/09/2012 06:00:00 AM,2012,7,Monday,CENTER PZ,"(42.32921635, -71.09478955)"
217,120422375.0,SearchWarr,07/09/2012 06:00:00 AM,2012,7,Monday,CENTRE PZ,"(42.36056156, -71.06067351)"
218,120422377.0,SearchWarr,07/09/2012 06:00:00 AM,2012,7,Monday,CENTRE PZ,"(42.36056156, -71.06067351)"
219,120422380.0,SearchWarr,07/09/2012 06:00:00 AM,2012,7,Monday,CENTRE PZ,"(42.36056156, -71.06067351)"
220,120413133.0,32GUN,07/09/2012 06:00:00 AM,2012,7,Monday,FAYWOOD AV,"(42.39111661, -71.00230564)"
221,120421038.0,SearchWarr,07/09/2012 06:00:00 AM,2012,7,Monday,CRAWFORD ST,"(42.31502914, -71.09180713)"
222,120421396.0,Arrest,07/09/2012 06:00:00 AM,2012,7,Monday,FOREST HILLS ST,"(42.308074, -71.10254619)"
223,120421826.0,SearchWarr,07/09/2012 06:00:00 AM,2012,7,Monday,SCHROEDER PLAZA,"(42.33372337, -71.09095643)"
224,120421828.0,SearchWarr,07/09/2012 06:00:00 AM,2012,7,Monday,SCHROEDER PLAZA,"(42.33372337, -71.09095643)"
225,120422379.0,SearchWarr,07/09/2012 06:00:00 AM,2012,7,Monday,CENTRE PZ,"(42.36056156, -71.06067351)"
226,120422381.0,SearchWarr,07/09/2012 06:00:00 AM,2012,7,Monday,CENTRE PZ,"(42.36056156, -71.06067351)"
227,120438239.0,WEAPONS CHARGE,07/09/2012 06:00:00 AM,2012,7,Monday,FAYWOOD AV,"(0.0, 0.0)"
228,120527455.0,DRUG CHARGES,07/09/2012 06:00:00 AM,2012,7,Monday,SCHROEDER PLAZA,"(42.33372337, -71.09095643)"
229,120432143.0,SearchWarr,07/09/2012 06:05:00 AM,2012,7,Monday,FRANKLIN HILL AV,"(42.29558136, -71.09156955)"
230,120421072.0,Arrest,07/09/2012 06:05:00 AM,2012,7,Monday,SONOMA ST,"(42.30843635, -71.08717455)"
231,120421349.0,SearchWarr,07/09/2012 06:10:00 AM,2012,7,Monday,SONOMA ST,"(42.30843635, -71.08717455)"
232,120421040.0,Arrest,07/09/2012 06:12:00 AM,2012,7,Monday,CLARE AV,"(42.27160636, -71.11911455)"
233,120421039.0,Arrest,07/09/2012 06:15:00 AM,2012,7,Monday,GEORGETOWNE DR,"(42.25932629, -71.14804963)"
234,120429555.0,SearchWarr,07/09/2012 06:20:00 AM,2012,7,Monday,FOREST HILLS ST,"(42.308074, -71.10254619)"
235,120421303.0,InvProp,07/09/2012 06:30:00 AM,2012,7,Monday,SONOMA ST,"(42.30843635, -71.08717455)"
236,120422085.0,DRUG CHARGES,07/09/2012 06:35:00 AM,2012,7,Monday,FRANKLIN HILL AV,"(42.29558136, -71.09156955)"
237,120421037.0,Service,07/09/2012 06:40:00 AM,2012,7,Monday,DALRYMPLE ST,"(42.31531069, -71.10146781)"
238,120421856.0,DRUG CHARGES,07/09/2012 07:00:00 AM,2012,7,Monday,HYDE PARK AV,"(42.25642136, -71.12394954)"
239,120421798.0,RESIDENTIAL BURGLARY,07/09/2012 07:23:00 AM,2012,7,Monday,TREMONT ST,"(42.34111635, -71.07693456)"
240,120421925.0,RESIDENTIAL BURGLARY,07/09/2012 07:23:00 AM,2012,7,Monday,TREMONT ST,"(42.34111635, -71.07693456)"
241,120421101.0,RESIDENTIAL BURGLARY,07/09/2012 07:23:00 AM,2012,7,Monday,MIDLAND ST,"(42.31135135, -71.05460457)"
242,120422670.0,OTHER LARCENY,07/09/2012 07:33:00 AM,2012,7,Monday,EASTON AV,"(42.25059584, -71.12309745)"
243,120422182.0,DRUG CHARGES,07/09/2012 07:45:00 AM,2012,7,Monday,GLEN RD,"(42.30837136, -71.10051955)"
244,120421194.0,Harass,07/09/2012 07:50:00 AM,2012,7,Monday,TREMONT ST,"(42.35120135, -71.17311952)"
245,120421082.0,TOWED,07/09/2012 07:55:00 AM,2012,7,Monday,GLENVILLE AV,"(42.35089635, -71.13198454)"
246,120654646.0,Harass,07/09/2012 08:00:00 AM,2012,7,Monday,COMMONWEALTH AV,"(42.35193135, -71.07732456)"
247,140330880.0,EMBEZELLMENT,07/09/2012 08:00:00 AM,2012,7,Monday,DORCHESTER AV,"(42.31946135, -71.05675456)"
248,120428740.0,VANDALISM,07/09/2012 08:00:00 AM,2012,7,Monday,NASSAU ST,"(42.34870428, -71.06270542)"
249,120523238.0,PropFound,07/09/2012 08:00:00 AM,2012,7,Monday,SCHROEDER PLAZA,"(42.33372337, -71.09095643)"
250,120421083.0,OTHER LARCENY,07/09/2012 08:11:00 AM,2012,7,Monday,SUMMIT AV,"(42.34484635, -71.13939453)"
251,120421209.0,OTHER LARCENY,07/09/2012 08:28:00 AM,2012,7,Monday,PIERCE ST,"(42.25711899, -71.11717937)"
252,120422086.0,OTHER LARCENY,07/09/2012 08:30:00 AM,2012,7,Monday,FRANCIS ST,"(42.33604989, -71.1078052)"
253,120422914.0,OTHER LARCENY,07/09/2012 08:30:00 AM,2012,7,Monday,BROOKLINE AV,"(42.34422635, -71.10163955)"
254,120421212.0,MVAcc,07/09/2012 08:30:00 AM,2012,7,Monday,WARREN ST,"(42.31545635, -71.08327456)"
255,120422838.0,Service,07/09/2012 08:39:00 AM,2012,7,Monday,SARATOGA ST,"(42.37866634, -71.03088957)"
256,120421228.0,VAL,07/09/2012 08:44:00 AM,2012,7,Monday,BOARDMAN ST,"(42.39132134, -71.01292957)"
257,120421235.0,MVAcc,07/09/2012 08:49:00 AM,2012,7,Monday,ADAMS ST,"(42.28001136, -71.05894957)"
258,120421106.0,TOWED,07/09/2012 08:55:00 AM,2012,7,Monday,FISHER AV,"(42.32796312, -71.10522366)"
259,120421257.0,InvPer,07/09/2012 08:58:00 AM,2012,7,Monday,NEPONSET AV,"(42.29618713, -71.05486358)"
260,120421259.0,MVAcc,07/09/2012 08:58:00 AM,2012,7,Monday,HYDE PARK AV,"(42.26701069, -71.12097728)"
261,120439830.0,FRAUD,07/09/2012 09:00:00 AM,2012,7,Monday,NORWELL ST,"(42.29510635, -71.07822456)"
262,120444533.0,PropLost,07/09/2012 09:00:00 AM,2012,7,Monday,NEPONSET AV,"(42.24798637, -71.11830954)"
263,120456625.0,OTHER LARCENY,07/09/2012 09:00:00 AM,2012,7,Monday,HOOKER ST,"(42.35806287, -71.12934489)"
264,120670823.0,FRAUD,07/09/2012 09:00:00 AM,2012,7,Monday,MASSACHUSETTS AV,"(0.0, 0.0)"
265,130153487.0,FRAUD,07/09/2012 09:00:00 AM,2012,7,Monday,SHAWMUT AV,"(42.33192135, -71.08412955)"
266,120438786.0,FRAUD,07/09/2012 09:00:00 AM,2012,7,Monday,ANDERER LA,"(42.29399634, -71.16958927)"
267,120421200.0,PropFound,07/09/2012 09:00:00 AM,2012,7,Monday,TRUMAN PY,"(42.24554777, -71.12599881)"
268,120423844.0,PropFound,07/09/2012 09:00:00 AM,2012,7,Monday,SAGAMORE ST,"(42.31254136, -71.05537957)"
269,120437244.0,PropLost,07/09/2012 09:00:00 AM,2012,7,Monday,BOYLSTON ST,"(42.35237134, -71.06490456)"
270,120421318.0,MVAcc,07/09/2012 09:30:00 AM,2012,7,Monday,WARREN ST,"(42.32753635, -71.08322955)"
271,120421382.0,TOWED,07/09/2012 09:30:00 AM,2012,7,Monday,E 1ST ST,"(42.33825135, -71.02904957)"
272,120421327.0,Service,07/09/2012 09:35:00 AM,2012,7,Monday,BOYLSTON ST,"(42.35230134, -71.06367456)"
273,120424412.0,PropLost,07/09/2012 09:45:00 AM,2012,7,Monday,HAMMOND ST,"(0.0, 0.0)"
274,120421097.0,TOWED,07/09/2012 09:45:00 AM,2012,7,Monday,HUNTINGTON AV,"(42.3325566, -71.11109868)"
275,120421352.0,MVAcc,07/09/2012 09:54:00 AM,2012,7,Monday,CAMBRIDGE ST,"(42.38237634, -71.07892955)"
276,120642870.0,FRAUD,07/09/2012 10:00:00 AM,2012,7,Monday,ALLSTATE RD,"(0.0, 0.0)"
277,120421395.0,DRUG CHARGES,07/09/2012 10:07:00 AM,2012,7,Monday,SOUTHAMPTON ST,"(42.33181635, -71.06865456)"
278,120421426.0,InvPer,07/09/2012 10:20:00 AM,2012,7,Monday,RIVER ST,"(42.27231602, -71.06985927)"
279,120421415.0,SIMPLE ASSAULT,07/09/2012 10:22:00 AM,2012,7,Monday,MARLBOROUGH ST,"(42.35256135, -71.07977956)"
280,120422500.0,SIMPLE ASSAULT,07/09/2012 10:22:00 AM,2012,7,Monday,MARLBOROUGH ST,"(42.35256135, -71.07977956)"
281,120440178.0,VANDALISM,07/09/2012 10:30:00 AM,2012,7,Monday,SUMMER ST,"(42.34075719, -71.03555916)"
282,120428623.0,SIMPLE ASSAULT,07/09/2012 10:30:00 AM,2012,7,Monday,ARBORWAY,"(42.30167443, -71.11110671)"
283,120421437.0,AGGRAVATED ASSAULT,07/09/2012 10:35:00 AM,2012,7,Monday,W SPRINGFIELD ST,"(42.33794635, -71.07750455)"
284,120421541.0,OTHER,07/09/2012 10:35:00 AM,2012,7,Monday,HUNTINGTON AV,"(42.34016135, -71.08921455)"
285,120423666.0,VAL,07/09/2012 10:43:00 AM,2012,7,Monday,WASHINGTON AV,"(42.34898135, -71.15091453)"
286,120421496.0,MedAssist,07/09/2012 11:00:00 AM,2012,7,Monday,CHAUNCY ST,"(42.35280082, -71.06096411)"
287,120421933.0,PersLoc,07/09/2012 11:00:00 AM,2012,7,Monday,SARATOGA ST,"(42.38572059, -71.00413007)"
288,120421555.0,PRISON,07/09/2012 11:00:00 AM,2012,7,Monday,WARREN ST,"(42.32753635, -71.08322955)"
289,120422975.0,PropLost,07/09/2012 11:00:00 AM,2012,7,Monday,HUNTINGTON AV,"(42.34710135, -71.07960455)"
290,120423855.0,FRAUD,07/09/2012 11:00:00 AM,2012,7,Monday,MASSACHUSETTS AV,"(42.3399307, -71.08097569)"
291,120421497.0,VAL,07/09/2012 11:02:00 AM,2012,7,Monday,BLUE HILL AV,"(42.30524136, -71.08473956)"
292,120421500.0,OTHER LARCENY,07/09/2012 11:03:00 AM,2012,7,Monday,CENTRE ST,"(42.32283635, -71.10382955)"
293,120421890.0,Arrest,07/09/2012 11:05:00 AM,2012,7,Monday,FOREST HILLS ST,"(42.308074, -71.10254619)"
294,120421524.0,OTHER LARCENY,07/09/2012 11:18:00 AM,2012,7,Monday,LABAN PRATT RD,"(42.29040636, -71.05115457)"
295,120421543.0,OTHER LARCENY,07/09/2012 11:27:00 AM,2012,7,Monday,CENTRAL SQ,"(42.37468775, -71.03891217)"
296,120421544.0,FIRE,07/09/2012 11:28:00 AM,2012,7,Monday,DECATUR ST,"(42.37254134, -71.04017957)"
297,120423959.0,SIMPLE ASSAULT,07/09/2012 11:30:00 AM,2012,7,Monday,FREEPORT ST,"(42.30593136, -71.05759957)"
298,120421561.0,MVAcc,07/09/2012 11:30:00 AM,2012,7,Monday,S HUNTINGTON AV,"(42.33043135, -71.11141955)"
299,120421560.0,ROBBERY,07/09/2012 11:32:00 AM,2012,7,Monday,WASHINGTON ST,"(42.34445634, -71.06560956)"
300,120421562.0,MedAssist,07/09/2012 11:35:00 AM,2012,7,Monday,GERMANIA ST,"(42.31432135, -71.10305455)"
301,120421567.0,MVAcc,07/09/2012 11:45:00 AM,2012,7,Monday,WASHINGTON ST,"(42.33238942, -71.08135015)"
302,120421581.0,MedAssist,07/09/2012 11:47:00 AM,2012,7,Monday,CENTRE ST,"(42.32170135, -71.10993455)"
303,120426990.0,OTHER LARCENY,07/09/2012 11:55:00 AM,2012,7,Monday,STATE ST,"(42.35926134, -71.05417956)"
304,120421595.0,OTHER LARCENY,07/09/2012 11:56:00 AM,2012,7,Monday,MAVERICK SQ,"(42.36913134, -71.03973957)"
305,120421695.0,LARCENY FROM MOTOR VEHICLE,07/09/2012 12:00:00 PM,2012,7,Monday,KINGSDALE ST,"(42.29476483, -71.08204862)"
306,120422019.0,AUTO THEFT,07/09/2012 12:00:00 PM,2012,7,Monday,RIVER ST,"(42.24810096, -71.13259159)"
307,120458904.0,FRAUD,07/09/2012 12:00:00 PM,2012,7,Monday,SARATOGA ST,"(42.38355134, -71.01770458)"
308,120472557.0,FRAUD,07/09/2012 12:00:00 PM,2012,7,Monday,MASSACHUSETTS AV,"(42.32634635, -71.06646456)"
309,130128792.0,FORGERY,07/09/2012 12:00:00 PM,2012,7,Monday,DUDLEY ST,"(42.32159368, -71.07224047)"
310,130130902.0,FORGERY,07/09/2012 12:00:00 PM,2012,7,Monday,DUDLEY ST,"(42.32159368, -71.07224047)"
311,130447556.0,FRAUD,07/09/2012 12:00:00 PM,2012,7,Monday,MERIDIAN ST,"(42.37374134, -71.03903957)"
312,120422093.0,PropLost,07/09/2012 12:00:00 PM,2012,7,Monday,BABSON ST,"(42.27598999, -71.09248634)"
313,120461164.0,PersMiss,07/09/2012 12:00:00 PM,2012,7,Monday,WASHINGTON ST,"(42.29779635, -71.07266456)"
314,120464137.0,PropLost,07/09/2012 12:00:00 PM,2012,7,Monday,TALBOT AV,"(42.29125636, -71.07560456)"
315,120421611.0,PhoneCalls,07/09/2012 12:05:00 PM,2012,7,Monday,MT VERNON ST,"(42.34698906, -71.15576543)"
316,120421635.0,ROBBERY,07/09/2012 12:15:00 PM,2012,7,Monday,COMMONWEALTH AV,"(42.35061784, -71.12851965)"
317,120421640.0,AGGRAVATED ASSAULT,07/09/2012 12:23:00 PM,2012,7,Monday,BLUE HILL AV,"(42.26867137, -71.09379956)"
318,120421656.0,DEATH INVESTIGATION,07/09/2012 12:34:00 PM,2012,7,Monday,BROOKS ST,"(42.37718134, -71.03390457)"
319,120421666.0,MVAcc,07/09/2012 12:35:00 PM,2012,7,Monday,DORCHESTER AV,"(42.27825136, -71.06642456)"
320,120420872.0,LICViol,07/09/2012 12:45:00 PM,2012,7,Monday,DORCHESTER AV,"(42.31246635, -71.05733456)"
321,120421694.0,VAL,07/09/2012 12:47:00 PM,2012,7,Monday,SOUTH ST,"(42.28688136, -71.12869955)"
322,120421706.0,VAL,07/09/2012 12:50:00 PM,2012,7,Monday,WASHINGTON ST,"(42.30713635, -71.10678455)"
323,120421732.0,InvProp,07/09/2012 12:56:00 PM,2012,7,Monday,MARLBOROUGH ST,"(42.34995634, -71.08940455)"
324,130130901.0,FORGERY,07/09/2012 01:00:00 PM,2012,7,Monday,DUDLEY ST,"(42.32159368, -71.07224047)"
325,130130903.0,FORGERY,07/09/2012 01:00:00 PM,2012,7,Monday,DUDLEY ST,"(42.32159368, -71.07224047)"
326,120421733.0,ROBBERY,07/09/2012 01:00:00 PM,2012,7,Monday,GLENVILLE AV,"(42.35047863, -71.13290212)"
327,120423863.0,OTHER LARCENY,07/09/2012 01:00:00 PM,2012,7,Monday,CAMBRIDGE ST,"(42.35313135, -71.13851453)"
328,120421757.0,PhoneCalls,07/09/2012 01:00:00 PM,2012,7,Monday,NORMANDY ST,"(42.31128635, -71.07825456)"
329,120421730.0,SIMPLE ASSAULT,07/09/2012 01:07:00 PM,2012,7,Monday,MARTIN LUTHER KING BLVD,"(42.32114205, -71.09089327)"
330,120422010.0,OTHER LARCENY,07/09/2012 01:10:00 PM,2012,7,Monday,ALLSTATE RD,"(42.32543556, -71.06387302)"
331,120421750.0,LARCENY FROM MOTOR VEHICLE,07/09/2012 01:11:00 PM,2012,7,Monday,E BROADWAY,"(42.33560574, -71.03656954)"
332,120421760.0,SIMPLE ASSAULT,07/09/2012 01:17:00 PM,2012,7,Monday,DORCHESTER AV,"(42.30468635, -71.05908456)"
333,120421770.0,VAL,07/09/2012 01:17:00 PM,2012,7,Monday,CUMMINS HY,"(42.27998137, -71.11901955)"
334,120421806.0,MedAssist,07/09/2012 01:34:00 PM,2012,7,Monday,ALLSTATE RD,"(42.32543556, -71.06387302)"
335,120421833.0,MedAssist,07/09/2012 01:45:00 PM,2012,7,Monday,COMMONWEALTH AV,"(42.33829131, -71.15417745)"
336,120422123.0,PropLost,07/09/2012 02:00:00 PM,2012,7,Monday,CITY HALL PZ,"(42.35925134, -71.05941456)"
337,130130904.0,FORGERY,07/09/2012 02:00:00 PM,2012,7,Monday,DUDLEY ST,"(42.32159368, -71.07224047)"
338,120424759.0,Landlord,07/09/2012 02:00:00 PM,2012,7,Monday,ST JAMES AV,"(42.32639557, -71.08484379)"
339,120421669.0,InvProp,07/09/2012 02:00:00 PM,2012,7,Monday,MASSACHUSETTS AV,"(42.33490135, -71.07516956)"
340,120422372.0,OTHER LARCENY,07/09/2012 02:00:00 PM,2012,7,Monday,HARRISON AV,"(42.35170634, -71.06118456)"
341,120421882.0,DRUG CHARGES,07/09/2012 02:03:00 PM,2012,7,Monday,BOURNE ST,"(42.28846136, -71.11231955)"
342,120421848.0,OTHER LARCENY,07/09/2012 02:07:00 PM,2012,7,Monday,HARRINGTON AV,"(42.33399593, -71.07639912)"
343,120421849.0,MVAcc,07/09/2012 02:10:00 PM,2012,7,Monday,EDGERLY RD,"(42.34639135, -71.08820956)"
344,120421888.0,LARCENY FROM MOTOR VEHICLE,07/09/2012 02:10:00 PM,2012,7,Monday,ALLSTATE RD,"(42.32543556, -71.06387302)"
345,120421903.0,VAL,07/09/2012 02:10:00 PM,2012,7,Monday,CENTRE ST,"(42.31435135, -71.11409454)"
346,120422004.0,DRUG CHARGES,07/09/2012 02:10:00 PM,2012,7,Monday,DRACUT ST,"(42.28739788, -71.06193281)"
347,120421928.0,OTHER LARCENY,07/09/2012 02:15:00 PM,2012,7,Monday,CAUSEWAY ST,"(42.36469134, -71.06261956)"
348,120421920.0,VAL,07/09/2012 02:18:00 PM,2012,7,Monday,BROOKLINE AV,"(42.33699135, -71.10929955)"
349,120422009.0,MedAssist,07/09/2012 02:20:00 PM,2012,7,Monday,HARRISON AV,"(42.33950635, -71.06938956)"
350,120421939.0,ROBBERY,07/09/2012 02:25:00 PM,2012,7,Monday,HYDE PARK AV,"(42.25332425, -71.12466158)"
351,120422210.0,LARCENY FROM MOTOR VEHICLE,07/09/2012 02:30:00 PM,2012,7,Monday,GREENVILLE ST,"(42.32723569, -71.08059616)"
352,120422018.0,OTHER LARCENY,07/09/2012 02:40:00 PM,2012,7,Monday,TREMONT ST,"(42.35634134, -71.06208456)"
353,120421986.0,ROBBERY,07/09/2012 02:49:00 PM,2012,7,Monday,TALBOT AV,"(42.29041636, -71.07270956)"
354,120421703.0,PropLost,07/09/2012 02:52:00 PM,2012,7,Monday,COMMONWEALTH AV,"(42.34885635, -71.08964455)"
355,120421993.0,Service,07/09/2012 02:56:00 PM,2012,7,Monday,ADAMS ST,"(42.30169135, -71.05989956)"
356,120422619.0,InvPer,07/09/2012 03:00:00 PM,2012,7,Monday,LONDON ST,"(42.37284134, -71.03944457)"
357,120422051.0,VAL,07/09/2012 03:00:00 PM,2012,7,Monday,TALBOT AV,"(0.0, 0.0)"
358,120422293.0,LARCENY FROM MOTOR VEHICLE,07/09/2012 03:00:00 PM,2012,7,Monday,READING ST,"(42.32978135, -71.07442956)"
359,120423116.0,PropLost,07/09/2012 03:00:00 PM,2012,7,Monday,WASHINGTON ST,"(42.35170634, -71.06273456)"
360,130130905.0,FORGERY,07/09/2012 03:00:00 PM,2012,7,Monday,DUDLEY ST,"(42.32159368, -71.07224047)"
361,120422001.0,FRAUD,07/09/2012 03:00:00 PM,2012,7,Monday,ELKINS ST,"(42.33919135, -71.03654957)"
362,120428924.0,SIMPLE ASSAULT,07/09/2012 03:00:00 PM,2012,7,Monday,TOWNSEND ST,"(42.31787135, -71.08912955)"
363,120421667.0,VANDALISM,07/09/2012 03:08:00 PM,2012,7,Monday,COMMONWEALTH AV,"(42.3480306, -71.13543899)"
364,120422132.0,Argue,07/09/2012 03:10:00 PM,2012,7,Monday,CHESTNUT HILL AV,"(42.33680635, -71.15184953)"
365,120422030.0,OTHER LARCENY,07/09/2012 03:13:00 PM,2012,7,Monday,MONMOUTH ST,"(42.37956634, -71.03879457)"
366,120422035.0,Ballist,07/09/2012 03:15:00 PM,2012,7,Monday,WASHINGTON ST,"(42.3286598, -71.08561842)"
367,120422028.0,InvPer,07/09/2012 03:16:00 PM,2012,7,Monday,OAKHURST ST,"(42.28801136, -71.08241956)"
368,130131031.0,FORGERY,07/09/2012 03:30:00 PM,2012,7,Monday,DUDLEY ST,"(42.32159368, -71.07224047)"
369,120422160.0,SIMPLE ASSAULT,07/09/2012 03:30:00 PM,2012,7,Monday,TREMONT ST,"(42.34315135, -71.07312956)"
370,120437920.0,FRAUD,07/09/2012 03:31:00 PM,2012,7,Monday,CUSHING AV,"(42.31387556, -71.06380408)"
371,120422507.0,SIMPLE ASSAULT,07/09/2012 03:38:00 PM,2012,7,Monday,DUDLEY ST,"(42.32257748, -71.07284193)"
372,120422082.0,InvProp,07/09/2012 03:43:00 PM,2012,7,Monday,BLUE HILL AV,"(42.30397135, -71.08486956)"
373,120422452.0,SIMPLE ASSAULT,07/09/2012 03:45:00 PM,2012,7,Monday,HOLWORTHY ST,"(42.31617349, -71.08920463)"
374,120437899.0,VANDALISM,07/09/2012 03:55:00 PM,2012,7,Monday,RUGGLES ST,"(0.0, 0.0)"
375,120422109.0,RESIDENTIAL BURGLARY,07/09/2012 04:00:00 PM,2012,7,Monday,METROPOLITAN AV,"(42.27931764, -71.12993814)"
376,120422172.0,COMMERCIAL BURGLARY,07/09/2012 04:00:00 PM,2012,7,Monday,OLD COLONY AV,"(42.33218135, -71.05346456)"
377,120422215.0,Service,07/09/2012 04:00:00 PM,2012,7,Monday,HARRISON AV,"(42.33950635, -71.06938956)"
378,120424766.0,AUTO THEFT,07/09/2012 04:00:00 PM,2012,7,Monday,LOGAN WY,"(42.32779635, -71.05437456)"
379,120422140.0,OTHER LARCENY,07/09/2012 04:10:00 PM,2012,7,Monday,ROSSMORE RD,"(42.30548136, -71.10841955)"
380,120422091.0,PersMiss,07/09/2012 04:20:00 PM,2012,7,Monday,WELDON ST,"(42.31544792, -71.08171016)"
381,120422354.0,Gather,07/09/2012 04:30:00 PM,2012,7,Monday,FEDERAL ST,"(42.35494078, -71.05644456)"
382,120422300.0,OTHER LARCENY,07/09/2012 04:30:00 PM,2012,7,Monday,NEWBURY ST,"(42.35164135, -71.07485456)"
383,120422199.0,MVAcc,07/09/2012 04:33:00 PM,2012,7,Monday,MASSACHUSETTS AV,"(0.0, 0.0)"
384,120422221.0,DRUG CHARGES,07/09/2012 04:35:00 PM,2012,7,Monday,CENTRAL SQ,"(42.37537141, -71.03907875)"
385,120422295.0,MVAcc,07/09/2012 04:40:00 PM,2012,7,Monday,MERRIMAC ST,"(42.3635367, -71.06177941)"
386,120423472.0,LARCENY FROM MOTOR VEHICLE,07/09/2012 04:45:00 PM,2012,7,Monday,COLUMBUS AV,"(42.34238635, -71.07948956)"
387,120422250.0,VANDALISM,07/09/2012 04:45:00 PM,2012,7,Monday,CUMMINS HY,"(42.26795957, -71.09472696)"
388,120422290.0,SIMPLE ASSAULT,07/09/2012 04:55:00 PM,2012,7,Monday,OLD COLONY AV,"(42.33218135, -71.05346456)"
389,120422277.0,MedAssist,07/09/2012 04:55:00 PM,2012,7,Monday,DESOTO RD,"(42.26164137, -71.15394951)"
390,120422286.0,InvPer,07/09/2012 05:00:00 PM,2012,7,Monday,MENDUM ST,"(42.29188436, -71.12921706)"
391,120423493.0,LARCENY FROM MOTOR VEHICLE,07/09/2012 05:00:00 PM,2012,7,Monday,DEVINE WY,"(42.32858135, -71.05497456)"
392,120422291.0,PubDrink,07/09/2012 05:00:00 PM,2012,7,Monday,HARRISON AV,"(42.33044723, -71.08165603)"
393,120425296.0,PropFound,07/09/2012 05:00:00 PM,2012,7,Monday,EVERETT ST,"(42.35589829, -71.13850805)"
394,120425891.0,RESIDENTIAL BURGLARY,07/09/2012 05:00:00 PM,2012,7,Monday,NORTHBOURNE RD,"(42.29173624, -71.11528811)"
395,120424027.0,VAL,07/09/2012 05:00:00 PM,2012,7,Monday,AKRON ST,"(42.3257856, -71.08563716)"
396,120454021.0,FRAUD,07/09/2012 05:00:00 PM,2012,7,Monday,WESTERN AV,"(42.36329784, -71.13445575)"
397,120422318.0,DRUG CHARGES,07/09/2012 05:16:00 PM,2012,7,Monday,ALPINE ST,"(42.32604135, -71.08650955)"
398,120422347.0,OTHER LARCENY,07/09/2012 05:20:00 PM,2012,7,Monday,NEWBURY ST,"(42.35057135, -71.07881456)"
399,120422314.0,InvPer,07/09/2012 05:22:00 PM,2012,7,Monday,BOUTWELL ST,"(42.29138135, -71.05106457)"
400,120423818.0,VANDALISM,07/09/2012 05:30:00 PM,2012,7,Monday,PLEASANT ST,"(42.31494635, -71.05991956)"
401,120424336.0,LARCENY FROM MOTOR VEHICLE,07/09/2012 05:30:00 PM,2012,7,Monday,LEXINGTON ST,"(42.37750134, -71.03812957)"
402,120456645.0,VANDALISM,07/09/2012 05:30:00 PM,2012,7,Monday,WALES ST,"(42.29740215, -71.08525677)"
403,120423862.0,COMMERCIAL BURGLARY,07/09/2012 05:30:00 PM,2012,7,Monday,BLUE HILL AV,"(42.27377636, -71.09348455)"
404,120422283.0,BENoProp,07/09/2012 05:40:00 PM,2012,7,Monday,GROVENOR RD,"(42.31439871, -71.11482226)"
