,COMPNOS,INCIDENT_TYPE_DESCRIPTION,REPORTINGAREA,FROMDATE,Year,Month,DAY_WEEK,X,Y,STREETNAME,Location
167,120420581.0,SIMPLE ASSAULT,900,07/08/2012 10:10:00 PM,2012,7,Sunday,775606.1433,2963551.393,MEDFORD ST,"(42.37928715, -71.0579425)"
168,120420634.0,SIMPLE ASSAULT,448,07/08/2012 10:10:00 PM,2012,7,Sunday,771030.0415,2932569.7630000003,WHITFIELD ST,"(42.29433636, -71.07544956)"
169,120421188.0,VANDALISM,437,07/08/2012 10:30:00 PM,2012,7,Sunday,770646.0486,2930893.329,ELMHURST ST,"(42.28974136, -71.07689956)"
170,120420664.0,SIMPLE ASSAULT,91,07/08/2012 10:40:00 PM,2012,7,Sunday,776555.5321,2957819.9060000004,RICHMOND ST,"(42.36354634, -71.05453956)"
171,120420647.0,SIMPLE ASSAULT,30,07/08/2012 10:45:00 PM,2012,7,Sunday,781889.0301,2959577.598,MAVERICK ST,"(42.36829134, -71.03476958)"
172,120420688.0,AGGRAVATED ASSAULT,335,07/08/2012 10:56:00 PM,2012,7,Sunday,772569.7675,2937613.8219999997,HAMILTON ST,"(42.30815635, -71.06966456)"
173,120420689.0,SIMPLE ASSAULT,311,07/08/2012 10:58:00 PM,2012,7,Sunday,769313.7572,2941421.212,WARREN ST,"(42.31864846, -71.0816326)"
174,120421006.0,LARCENY FROM MOTOR VEHICLE,116,07/08/2012 11:00:00 PM,2012,7,Sunday,774701.6076,2953074.545,KNEELAND ST,"(42.35055135, -71.06148957)"
175,120421570.0,VANDALISM,650,07/08/2012 11:00:00 PM,2012,7,Sunday,760293.8907,2936868.216,JAMAICA ST,"(42.30627136, -71.11505955)"
176,120423962.0,PropLost,624,07/08/2012 11:00:00 PM,2012,7,Sunday,765380.3957,2951793.104,LANSDOWNE ST,"(42.34716136, -71.09599455)"
177,120420719.0,InvPer,158,07/08/2012 11:20:00 PM,2012,7,Sunday,774415.6545,2950325.289,ALBANY ST,"(42.34301135, -71.06259956)"
178,120423791.0,TOWED,808,07/08/2012 11:23:00 PM,2012,7,Sunday,753633.2873,2955603.38,LINCOLN ST,"(42.35776135, -71.13938953)"
179,120424841.0,RESIDENTIAL BURGLARY,543,07/08/2012 11:30:00 PM,2012,7,Sunday,756557.3211,2918816.1410000003,CHILD ST,"(42.25678059, -71.12916296)"
180,120422045.0,OTHER LARCENY,101,07/08/2012 11:30:00 PM,2012,7,Sunday,776543.6355,2956216.355,BROAD ST,"(42.35914634, -71.05461456)"
181,120421523.0,SIMPLE ASSAULT,170,07/08/2012 11:39:00 PM,2012,7,Sunday,770627.2848,2948030.3260000004,WASHINGTON ST,"(42.33676635, -71.07665456)"
183,120431631.0,FRAUD,915,07/09/2012 12:00:00 AM,2012,7,Monday,777514.316,2946385.527,E 9TH ST,"(42.33215635, -71.05121456)"
184,120421183.0,LARCENY FROM MOTOR VEHICLE,115,07/09/2012 12:01:00 AM,2012,7,Monday,775860.1503,2953550.643,SOUTH ST,"(42.35184134, -71.05719456)"
185,120420818.0,MVAcc,344,07/09/2012 12:05:00 AM,2012,7,Monday,771938.3484,2934879.2830000003,BOWDOIN ST,"(42.30066136, -71.07204957)"
186,120420802.0,MVAcc,177,07/09/2012 12:30:00 AM,2012,7,Monday,772883.8062,2945046.048,MASSACHUSETTS AV,"(42.32854635, -71.06836455)"
187,120420825.0,MedAssist,255,07/09/2012 12:46:00 AM,2012,7,Monday,775896.7749,2939201.52,DORCHESTER AV,"(42.31246635, -71.05733456)"
188,120420843.0,Ballist,475,07/09/2012 12:57:00 AM,2012,7,Monday,764403.0167,2923823.66,CUMMINS HY,"(42.27042435, -71.10009512)"
189,120422315.0,OTHER LARCENY,348,07/09/2012 01:00:00 AM,2012,7,Monday,775438.1029,2936363.917,DORCHESTER AV,"(42.30468635, -71.05908456)"
190,120420871.0,MVAcc,768,07/09/2012 01:14:00 AM,2012,7,Monday,750539.4004,2955453.623,VINELAND ST,"(42.35738574, -71.15083854)"
191,120420873.0,VAL,503,07/09/2012 01:15:00 AM,2012,7,Monday,762559.3498,2930125.787,AMERICAN LEGION HY,"(42.28774136, -71.10679955)"
192,120420900.0,VAL,0,07/09/2012 01:22:00 AM,2012,7,Monday,772322.8506,2946358.797,SOUTHAMPTON ST,"(42.33215635, -71.07041456)"
193,120420886.0,VANDALISM,470,07/09/2012 01:26:00 AM,2012,7,Monday,764332.3102,2925706.975,ITASCA ST,"(42.27559322, -71.10032375)"
194,120420896.0,SkipFare,428,07/09/2012 01:30:00 AM,2012,7,Monday,767954.4837,2927401.7189999996,ASTORIA ST,"(42.28019636, -71.08690956)"
195,120421012.0,PropFound,121,07/09/2012 01:40:00 AM,2012,7,Monday,773697.6517,2952755.997,TREMONT ST,"(42.34969134, -71.06520956)"
196,120420903.0,AGGRAVATED ASSAULT,121,07/09/2012 01:41:00 AM,2012,7,Monday,773697.6517,2952755.997,TREMONT ST,"(42.34969134, -71.06520956)"
197,120420958.0,SIMPLE ASSAULT,0,07/09/2012 02:49:00 AM,2012,7,Monday,773697.6517,2952755.997,TREMONT ST,"(42.34969134, -71.06520956)"
198,120420974.0,AGGRAVATED ASSAULT,434,07/09/2012 03:03:00 AM,2012,7,Monday,769511.3792,2928883.402,NORFOLK ST,"(42.28424136, -71.08112956)"
199,110523814.0,Arrest,784,07/09/2012 03:15:00 AM,2012,7,Monday,774139.6285,2929486.027,ASHMONT ST,"(42.28583136, -71.06401456)"
200,120420985.0,InvProp,458,07/09/2012 03:16:00 AM,2012,7,Monday,768586.7961,2935092.2989999996,GLENWAY ST,"(42.30129136, -71.08443455)"
201,120422941.0,VANDALISM,135,07/09/2012 04:00:00 AM,2012,7,Monday,769044.1485,2953846.0760000004,BEACON ST,"(42.35274635, -71.08240456)"
202,120421002.0,Argue,903,07/09/2012 04:08:00 AM,2012,7,Monday,769284.6658,2947795.935,TROTTER CT,"(42.33614135, -71.08162456)"
203,120421009.0,MVAcc,539,07/09/2012 04:17:00 AM,2012,7,Monday,755344.8318,2915489.5,RIVER ST,"(42.24766637, -71.13369454)"
204,120421010.0,MVAcc,621,07/09/2012 04:20:00 AM,2012,7,Monday,767502.2341,2952127.587,NEWBURY ST,"(42.34805135, -71.08813956)"
205,120421016.0,DRUG CHARGES,271,07/09/2012 04:45:00 AM,2012,7,Monday,770977.0295,2947005.207,NORTHAMPTON ST,"(42.33394861, -71.07537988)"
206,120421035.0,Service,282,07/09/2012 05:00:00 AM,2012,7,Monday,768218.0809,2945064.255,WASHINGTON ST,"(42.3286598, -71.08561842)"
207,120421032.0,SIMPLE ASSAULT,26,07/09/2012 05:55:00 AM,2012,7,Monday,780356.2099,2964443.5510000004,BORDER ST,"(42.38166634, -71.04034456)"
208,120421233.0,DRUG CHARGES,574,07/09/2012 06:00:00 AM,2012,7,Monday,763205.8082,2938139.2,WASHINGTON ST,"(42.30972244, -71.10427304)"
209,120422017.0,Arrest,498,07/09/2012 06:00:00 AM,2012,7,Monday,759253.4211,2924230.8389999997,CLARE AV,"(42.27160636, -71.11911455)"
210,120422224.0,DRUG CHARGES,72,07/09/2012 06:00:00 AM,2012,7,Monday,774395.6116,2956937.863,CAMBRIDGE ST,"(42.36115668, -71.06254825)"
211,120422373.0,SearchWarr,72,07/09/2012 06:00:00 AM,2012,7,Monday,774903.4055,2956723.5960000004,CENTRE PZ,"(42.36056156, -71.06067351)"
212,120422376.0,SearchWarr,72,07/09/2012 06:00:00 AM,2012,7,Monday,774903.4055,2956723.5960000004,CENTRE PZ,"(42.36056156, -71.06067351)"
213,120422378.0,SearchWarr,72,07/09/2012 06:00:00 AM,2012,7,Monday,774903.4055,2956723.5960000004,CENTRE ST,"(42.36056156, -71.06067351)"
214,120454011.0,SearchWarr,680,07/09/2012 06:00:00 AM,2012,7,Monday,755594.4376,2928341.829,HAYES RD,"(42.28293127, -71.13256817)"
215,120421827.0,SearchWarr,289,07/09/2012 06:00:00 AM,2012,7,Monday,766765.8102,2946902.542,SCHROEDER PLAZA,"(42.33372337, -71.09095643)"
216,120422220.0,DRUG CHARGES,291,07/09/2012 06:00:00 AM,2012,7,Monday,765737.2047,2945255.1560000004,CENTER PZ,"(42.32921635, -71.09478955)"
217,120422375.0,SearchWarr,72,07/09/2012 06:00:00 AM,2012,7,Monday,774903.4055,2956723.5960000004,CENTRE PZ,"(42.36056156, -71.06067351)"
218,120422377.0,SearchWarr,72,07/09/2012 06:00:00 AM,2012,7,Monday,774903.4055,2956723.5960000004,CENTRE PZ,"(42.36056156, -71.06067351)"
219,120422380.0,SearchWarr,72,07/09/2012 06:00:00 AM,2012,7,Monday,774903.4055,2956723.5960000004,CENTRE PZ,"(42.36056156, -71.06067351)"
220,120413133.0,32GUN,282,07/09/2012 06:00:00 AM,2012,7,Monday,790613.3475,2967945.098,FAYWOOD AV,"(42.39111661, -71.00230564)"
221,120421038.0,SearchWarr,316,07/09/2012 06:00:00 AM,2012,7,Monday,766568.3992,2940088.937,CRAWFORD ST,"(42.31502914, -71.09180713)"
222,120421396.0,Arrest,570,07/09/2012 06:00:00 AM,2012,7,Monday,763675.6944,2937540.652,FOREST HILLS ST,"(42.308074, -71.10254619)"
223,120421826.0,SearchWarr,289,07/09/2012 06:00:00 AM,2012,7,Monday,766765.8102,2946902.542,SCHROEDER PLAZA,"(42.33372337, -71.09095643)"
224,120421828.0,SearchWarr,289,07/09/2012 06:00:00 AM,2012,7,Monday,766765.8102,2946902.542,SCHROEDER PLAZA,"(42.33372337, -71.09095643)"
225,120422379.0,SearchWarr,72,07/09/2012 06:00:00 AM,2012,7,Monday,774903.4055,2956723.5960000004,CENTRE PZ,"(42.36056156, -71.06067351)"
226,120422381.0,SearchWarr,72,07/09/2012 06:00:00 AM,2012,7,Monday,774903.4055,2956723.5960000004,CENTRE PZ,"(42.36056156, -71.06067351)"
228,120527455.0,DRUG CHARGES,289,07/09/2012 06:00:00 AM,2012,7,Monday,766765.8102,2946902.542,SCHROEDER PLAZA,"(42.33372337, -71.09095643)"
229,120432143.0,SearchWarr,465,07/09/2012 06:05:00 AM,2012,7,Monday,766666.5909,2933002.164,FRANKLIN HILL AV,"(42.29558136, -71.09156955)"
230,120421072.0,Arrest,574,07/09/2012 06:05:00 AM,2012,7,Monday,767832.9666,2937692.45,SONOMA ST,"(42.30843635, -71.08717455)"
231,120421349.0,SearchWarr,319,07/09/2012 06:10:00 AM,2012,7,Monday,767832.9666,2937692.45,SONOMA ST,"(42.30843635, -71.08717455)"
232,120421040.0,Arrest,0,07/09/2012 06:12:00 AM,2012,7,Monday,759253.4211,2924230.8389999997,CLARE AV,"(42.27160636, -71.11911455)"
233,120421039.0,Arrest,0,07/09/2012 06:15:00 AM,2012,7,Monday,751440.6434,2919722.167,GEORGETOWNE DR,"(42.25932629, -71.14804963)"
234,120429555.0,SearchWarr,570,07/09/2012 06:20:00 AM,2012,7,Monday,763675.6944,2937540.652,FOREST HILLS ST,"(42.308074, -71.10254619)"
235,120421303.0,InvProp,319,07/09/2012 06:30:00 AM,2012,7,Monday,767832.9666,2937692.45,SONOMA ST,"(42.30843635, -71.08717455)"
236,120422085.0,DRUG CHARGES,463,07/09/2012 06:35:00 AM,2012,7,Monday,766666.5909,2933002.164,FRANKLIN HILL AV,"(42.29558136, -71.09156955)"
237,120421037.0,Service,577,07/09/2012 06:40:00 AM,2012,7,Monday,763955.0652,2940179.183,DALRYMPLE ST,"(42.31531069, -71.10146781)"
238,120421856.0,DRUG CHARGES,520,07/09/2012 07:00:00 AM,2012,7,Monday,757969.2324,2918691.415,HYDE PARK AV,"(42.25642136, -71.12394954)"
239,120421798.0,RESIDENTIAL BURGLARY,157,07/09/2012 07:23:00 AM,2012,7,Monday,770543.7184,2949615.17,TREMONT ST,"(42.34111635, -71.07693456)"
240,120421925.0,RESIDENTIAL BURGLARY,157,07/09/2012 07:23:00 AM,2012,7,Monday,770543.7184,2949615.17,TREMONT ST,"(42.34111635, -71.07693456)"
241,120421101.0,RESIDENTIAL BURGLARY,254,07/09/2012 07:23:00 AM,2012,7,Monday,776637.2869,2938799.041,MIDLAND ST,"(42.31135135, -71.05460457)"
242,120422670.0,OTHER LARCENY,522,07/09/2012 07:33:00 AM,2012,7,Monday,758209.286,2916569.537,EASTON AV,"(42.25059584, -71.12309745)"
243,120422182.0,DRUG CHARGES,571,07/09/2012 07:45:00 AM,2012,7,Monday,764223.3779,2937651.575,GLEN RD,"(42.30837136, -71.10051955)"
244,120421194.0,Harass,755,07/09/2012 07:50:00 AM,2012,7,Monday,744525.8777,2953176.035,TREMONT ST,"(42.35120135, -71.17311952)"
245,120421082.0,TOWED,794,07/09/2012 07:55:00 AM,2012,7,Monday,755645.507,2953110.18,GLENVILLE AV,"(42.35089635, -71.13198454)"
246,120654646.0,Harass,133,07/09/2012 08:00:00 AM,2012,7,Monday,770418.7508,2953555.837,COMMONWEALTH AV,"(42.35193135, -71.07732456)"
247,140330880.0,EMBEZELLMENT,235,07/09/2012 08:00:00 AM,2012,7,Monday,776040.4029,2941751.4239999996,DORCHESTER AV,"(42.31946135, -71.05675456)"
248,120428740.0,VANDALISM,123,07/09/2012 08:00:00 AM,2012,7,Monday,774376.4,2952399.752,NASSAU ST,"(42.34870428, -71.06270542)"
249,120523238.0,PropFound,289,07/09/2012 08:00:00 AM,2012,7,Monday,766765.8102,2946902.542,SCHROEDER PLAZA,"(42.33372337, -71.09095643)"
250,120421083.0,OTHER LARCENY,791,07/09/2012 08:11:00 AM,2012,7,Monday,753651.8328,2950896.883,SUMMIT AV,"(42.34484635, -71.13939453)"
251,120421209.0,OTHER LARCENY,521,07/09/2012 08:28:00 AM,2012,7,Monday,759800.8691,2918953.793,PIERCE ST,"(42.25711899, -71.11717937)"
252,120422086.0,OTHER LARCENY,612,07/09/2012 08:30:00 AM,2012,7,Monday,762206.2941,2947728.97,FRANCIS ST,"(42.33604989, -71.1078052)"
253,120422914.0,OTHER LARCENY,628,07/09/2012 08:30:00 AM,2012,7,Monday,763859.4027,2950716.352,BROOKLINE AV,"(42.34422635, -71.10163955)"
254,120421212.0,MVAcc,322,07/09/2012 08:30:00 AM,2012,7,Monday,768875.3795,2940255.7810000004,WARREN ST,"(42.31545635, -71.08327456)"
255,120422838.0,Service,19,07/09/2012 08:39:00 AM,2012,7,Monday,782916.7432,2963364.2,SARATOGA ST,"(42.37866634, -71.03088957)"
256,120421228.0,VAL,0,07/09/2012 08:44:00 AM,2012,7,Monday,787743.0124,2968003.1380000003,BOARDMAN ST,"(42.39132134, -71.01292957)"
257,120421235.0,MVAcc,389,07/09/2012 08:49:00 AM,2012,7,Monday,775521.1167,2927372.186,ADAMS ST,"(42.28001136, -71.05894957)"
258,120421106.0,TOWED,585,07/09/2012 08:55:00 AM,2012,7,Monday,762917.9131,2944785.227,FISHER AV,"(42.32796312, -71.10522366)"
259,120421257.0,InvPer,355,07/09/2012 08:58:00 AM,2012,7,Monday,776596.0681,2933272.605,NEPONSET AV,"(42.29618713, -71.05486358)"
260,120421259.0,MVAcc,496,07/09/2012 08:58:00 AM,2012,7,Monday,758756.7157,2922553.869,HYDE PARK AV,"(42.26701069, -71.12097728)"
261,120439830.0,FRAUD,465,07/09/2012 09:00:00 AM,2012,7,Monday,770277.8757,2932846.637,NORWELL ST,"(42.29510635, -71.07822456)"
262,120444533.0,PropLost,516,07/09/2012 09:00:00 AM,2012,7,Monday,759509.8119,2915624.377,NEPONSET AV,"(42.24798637, -71.11830954)"
263,120456625.0,OTHER LARCENY,816,07/09/2012 09:00:00 AM,2012,7,Monday,756347.6801,2955724.896,HOOKER ST,"(42.35806287, -71.12934489)"
265,130153487.0,FRAUD,276,07/09/2012 09:00:00 AM,2012,7,Monday,768614.8817,2946254.7789999996,SHAWMUT AV,"(42.33192135, -71.08412955)"
266,120438786.0,FRAUD,746,07/09/2012 09:00:00 AM,2012,7,Monday,745560.8907,2932333.139,ANDERER LA,"(42.29399634, -71.16958927)"
267,120421200.0,PropFound,524,07/09/2012 09:00:00 AM,2012,7,Monday,757431.8443,2914726.499,TRUMAN PY,"(42.24554777, -71.12599881)"
268,120423844.0,PropFound,252,07/09/2012 09:00:00 AM,2012,7,Monday,776425.4065,2939231.602,SAGAMORE ST,"(42.31254136, -71.05537957)"
269,120437244.0,PropLost,119,07/09/2012 09:00:00 AM,2012,7,Monday,773775.1158,2953733.06,BOYLSTON ST,"(42.35237134, -71.06490456)"
270,120421318.0,MVAcc,282,07/09/2012 09:30:00 AM,2012,7,Monday,768866.0406,2944657.9960000003,WARREN ST,"(42.32753635, -71.08322955)"
271,120421382.0,TOWED,223,07/09/2012 09:30:00 AM,2012,7,Monday,783495.2125,2948638.959,E 1ST ST,"(42.33825135, -71.02904957)"
272,120421327.0,Service,0,07/09/2012 09:35:00 AM,2012,7,Monday,774107.7181,2953709.249,BOYLSTON ST,"(42.35230134, -71.06367456)"
274,120421097.0,TOWED,606,07/09/2012 09:45:00 AM,2012,7,Monday,761321.6315,2946451.875,HUNTINGTON AV,"(42.3325566, -71.11109868)"
275,120421352.0,MVAcc,50,07/09/2012 09:54:00 AM,2012,7,Monday,769930.1425,2964648.47,CAMBRIDGE ST,"(42.38237634, -71.07892955)"
277,120421395.0,DRUG CHARGES,175,07/09/2012 10:07:00 AM,2012,7,Monday,772799.3618,2946237.296,SOUTHAMPTON ST,"(42.33181635, -71.06865456)"
278,120421426.0,InvPer,406,07/09/2012 10:20:00 AM,2012,7,Monday,772582.9656,2924552.8260000004,RIVER ST,"(42.27231602, -71.06985927)"
279,120421415.0,SIMPLE ASSAULT,136,07/09/2012 10:22:00 AM,2012,7,Monday,769754.0214,2953782.142,MARLBOROUGH ST,"(42.35256135, -71.07977956)"
280,120422500.0,SIMPLE ASSAULT,136,07/09/2012 10:22:00 AM,2012,7,Monday,769754.0214,2953782.142,MARLBOROUGH ST,"(42.35256135, -71.07977956)"
281,120440178.0,VANDALISM,209,07/09/2012 10:30:00 AM,2012,7,Monday,781730.2934,2949542.483,SUMMER ST,"(42.34075719, -71.03555916)"
282,120428623.0,SIMPLE ASSAULT,510,07/09/2012 10:30:00 AM,2012,7,Monday,761370.7721,2935197.872,ARBORWAY,"(42.30167443, -71.11110671)"
283,120421437.0,AGGRAVATED ASSAULT,156,07/09/2012 10:35:00 AM,2012,7,Monday,770395.3409999999,2948459.2,W SPRINGFIELD ST,"(42.33794635, -71.07750455)"
284,120421541.0,OTHER,283,07/09/2012 10:35:00 AM,2012,7,Monday,767225.4855,2949250.922,HUNTINGTON AV,"(42.34016135, -71.08921455)"
285,120423666.0,VAL,778,07/09/2012 10:43:00 AM,2012,7,Monday,750531.3965,2952390.805,WASHINGTON AV,"(42.34898135, -71.15091453)"
286,120421496.0,MedAssist,112,07/09/2012 11:00:00 AM,2012,7,Monday,774839.4243,2953895.0289999996,CHAUNCY ST,"(42.35280082, -71.06096411)"
287,120421933.0,PersLoc,6,07/09/2012 11:00:00 AM,2012,7,Monday,790131.9348,2965975.807,SARATOGA ST,"(42.38572059, -71.00413007)"
288,120421555.0,PRISON,282,07/09/2012 11:00:00 AM,2012,7,Monday,768866.0406,2944657.9960000003,WARREN ST,"(42.32753635, -71.08322955)"
289,120422975.0,PropLost,146,07/09/2012 11:00:00 AM,2012,7,Monday,769811.1326,2951792.646,HUNTINGTON AV,"(42.34710135, -71.07960455)"
290,120423855.0,FRAUD,155,07/09/2012 11:00:00 AM,2012,7,Monday,769453.3173,2949177.707,MASSACHUSETTS AV,"(42.3399307, -71.08097569)"
291,120421497.0,VAL,330,07/09/2012 11:02:00 AM,2012,7,Monday,768497.2779,2936531.338,BLUE HILL AV,"(42.30524136, -71.08473956)"
292,120421500.0,OTHER LARCENY,912,07/09/2012 11:03:00 AM,2012,7,Monday,763303.5691,2942918.688,CENTRE ST,"(42.32283635, -71.10382955)"
293,120421890.0,Arrest,570,07/09/2012 11:05:00 AM,2012,7,Monday,763675.6944,2937540.652,FOREST HILLS ST,"(42.308074, -71.10254619)"
294,120421524.0,OTHER LARCENY,377,07/09/2012 11:18:00 AM,2012,7,Monday,777610.6002,2931171.268,LABAN PRATT RD,"(42.29040636, -71.05115457)"
295,120421543.0,OTHER LARCENY,26,07/09/2012 11:27:00 AM,2012,7,Monday,780756.9565,2961902.499,CENTRAL SQ,"(42.37468775, -71.03891217)"
296,120421544.0,FIRE,26,07/09/2012 11:28:00 AM,2012,7,Monday,780418.7157,2961118.4560000002,DECATUR ST,"(42.37254134, -71.04017957)"
297,120423959.0,SIMPLE ASSAULT,348,07/09/2012 11:30:00 AM,2012,7,Monday,775837.4508,2936819.6939999997,FREEPORT ST,"(42.30593136, -71.05759957)"
298,120421561.0,MVAcc,606,07/09/2012 11:30:00 AM,2012,7,Monday,761238.4013,2945677.0,S HUNTINGTON AV,"(42.33043135, -71.11141955)"
299,120421560.0,ROBBERY,162,07/09/2012 11:32:00 AM,2012,7,Monday,773599.2408,2950847.715,WASHINGTON ST,"(42.34445634, -71.06560956)"
300,120421562.0,MedAssist,575,07/09/2012 11:35:00 AM,2012,7,Monday,763527.5926,2939816.651,GERMANIA ST,"(42.31432135, -71.10305455)"
301,120421567.0,MVAcc,276,07/09/2012 11:45:00 AM,2012,7,Monday,769365.5688,2946429.0289999996,WASHINGTON ST,"(42.33238942, -71.08135015)"
302,120421581.0,MedAssist,578,07/09/2012 11:47:00 AM,2012,7,Monday,761654.4897,2942497.465,CENTRE ST,"(42.32170135, -71.10993455)"
303,120426990.0,OTHER LARCENY,101,07/09/2012 11:55:00 AM,2012,7,Monday,776660.9853,2956258.877,STATE ST,"(42.35926134, -71.05417956)"
304,120421595.0,OTHER LARCENY,29,07/09/2012 11:56:00 AM,2012,7,Monday,780544.3158,2959876.425,MAVERICK SQ,"(42.36913134, -71.03973957)"
305,120421695.0,LARCENY FROM MOTOR VEHICLE,441,07/09/2012 12:00:00 PM,2012,7,Monday,769243.8945,2932717.086,KINGSDALE ST,"(42.29476483, -71.08204862)"
306,120422019.0,AUTO THEFT,533,07/09/2012 12:00:00 PM,2012,7,Monday,755642.7754,2915649.1560000004,RIVER ST,"(42.24810096, -71.13259159)"
307,120458904.0,FRAUD,14,07/09/2012 12:00:00 PM,2012,7,Monday,786469.1255,2965164.26,SARATOGA ST,"(42.38355134, -71.01770458)"
308,120472557.0,FRAUD,182,07/09/2012 12:00:00 PM,2012,7,Monday,773401.6479999999,2944246.936,MASSACHUSETTS AV,"(42.32634635, -71.06646456)"
309,130128792.0,FORGERY,183,07/09/2012 12:00:00 PM,2012,7,Monday,771848.4464,2942507.099,DUDLEY ST,"(42.32159368, -71.07224047)"
310,130130902.0,FORGERY,183,07/09/2012 12:00:00 PM,2012,7,Monday,771848.4464,2942507.099,DUDLEY ST,"(42.32159368, -71.07224047)"
311,130447556.0,FRAUD,26,07/09/2012 12:00:00 PM,2012,7,Monday,780724.3981,2961557.422,MERIDIAN ST,"(42.37374134, -71.03903957)"
312,120422093.0,PropLost,427,07/09/2012 12:00:00 PM,2012,7,Monday,766452.6672,2925861.6010000003,BABSON ST,"(42.27598999, -71.09248634)"
313,120461164.0,PersMiss,357,07/09/2012 12:00:00 PM,2012,7,Monday,771777.207,2933834.4,WASHINGTON ST,"(42.29779635, -71.07266456)"
314,120464137.0,PropLost,438,07/09/2012 12:00:00 PM,2012,7,Monday,770993.6902,2931447.1569999997,TALBOT AV,"(42.29125636, -71.07560456)"
315,120421611.0,PhoneCalls,772,07/09/2012 12:05:00 PM,2012,7,Monday,749223.0382,2951659.4460000005,MT VERNON ST,"(42.34698906, -71.15576543)"
316,120421635.0,ROBBERY,796,07/09/2012 12:15:00 PM,2012,7,Monday,756582.5422,2953012.745,COMMONWEALTH AV,"(42.35061784, -71.12851965)"
317,120421640.0,AGGRAVATED ASSAULT,476,07/09/2012 12:23:00 PM,2012,7,Monday,766109.9741,2923192.898,BLUE HILL AV,"(42.26867137, -71.09379956)"
318,120421656.0,DEATH INVESTIGATION,23,07/09/2012 12:34:00 PM,2012,7,Monday,782105.0804,2962818.568,BROOKS ST,"(42.37718134, -71.03390457)"
319,120421666.0,MVAcc,388,07/09/2012 12:35:00 PM,2012,7,Monday,773501.5553,2926720.4480000003,DORCHESTER AV,"(42.27825136, -71.06642456)"
320,120420872.0,LICViol,254,07/09/2012 12:45:00 PM,2012,7,Monday,775896.7749,2939201.52,DORCHESTER AV,"(42.31246635, -71.05733456)"
321,120421694.0,VAL,0,07/09/2012 12:47:00 PM,2012,7,Monday,756635.0246,2929785.834,SOUTH ST,"(42.28688136, -71.12869955)"
322,120421706.0,VAL,570,07/09/2012 12:50:00 PM,2012,7,Monday,762530.8259,2937193.646,WASHINGTON ST,"(42.30713635, -71.10678455)"
323,120421732.0,InvProp,621,07/09/2012 12:56:00 PM,2012,7,Monday,767156.9358,2952820.1580000003,MARLBOROUGH ST,"(42.34995634, -71.08940455)"
324,130130901.0,FORGERY,183,07/09/2012 01:00:00 PM,2012,7,Monday,771848.4464,2942507.099,DUDLEY ST,"(42.32159368, -71.07224047)"
325,130130903.0,FORGERY,183,07/09/2012 01:00:00 PM,2012,7,Monday,771848.4464,2942507.099,DUDLEY ST,"(42.32159368, -71.07224047)"
326,120421733.0,ROBBERY,794,07/09/2012 01:00:00 PM,2012,7,Monday,755398.1309,2952956.8880000003,GLENVILLE AV,"(42.35047863, -71.13290212)"
327,120423863.0,OTHER LARCENY,795,07/09/2012 01:00:00 PM,2012,7,Monday,753876.9328,2953917.11,CAMBRIDGE ST,"(42.35313135, -71.13851453)"
328,120421757.0,PhoneCalls,326,07/09/2012 01:00:00 PM,2012,7,Monday,770240.6048,2938742.838,NORMANDY ST,"(42.31128635, -71.07825456)"
329,120421730.0,SIMPLE ASSAULT,309,07/09/2012 01:07:00 PM,2012,7,Monday,766804.8797,2942317.77,MARTIN LUTHER KING BLVD,"(42.32114205, -71.09089327)"
330,120422010.0,OTHER LARCENY,0,07/09/2012 01:10:00 PM,2012,7,Monday,774104.1328,2943918.604,ALLSTATE RD,"(42.32543556, -71.06387302)"
331,120421750.0,LARCENY FROM MOTOR VEHICLE,222,07/09/2012 01:11:00 PM,2012,7,Monday,781467.3346,2947663.7180000003,E BROADWAY,"(42.33560574, -71.03656954)"
332,120421760.0,SIMPLE ASSAULT,348,07/09/2012 01:17:00 PM,2012,7,Monday,775438.1029,2936363.917,DORCHESTER AV,"(42.30468635, -71.05908456)"
333,120421770.0,VAL,501,07/09/2012 01:17:00 PM,2012,7,Monday,759265.5014,2927282.923,CUMMINS HY,"(42.27998137, -71.11901955)"
334,120421806.0,MedAssist,186,07/09/2012 01:34:00 PM,2012,7,Monday,774104.1328,2943918.604,ALLSTATE RD,"(42.32543556, -71.06387302)"
335,120421833.0,MedAssist,774,07/09/2012 01:45:00 PM,2012,7,Monday,749665.1637,2948491.548,COMMONWEALTH AV,"(42.33829131, -71.15417745)"
336,120422123.0,PropLost,92,07/09/2012 02:00:00 PM,2012,7,Monday,775246.1256,2956247.881,CITY HALL PZ,"(42.35925134, -71.05941456)"
337,130130904.0,FORGERY,183,07/09/2012 02:00:00 PM,2012,7,Monday,771848.4464,2942507.099,DUDLEY ST,"(42.32159368, -71.07224047)"
338,120424759.0,Landlord,294,07/09/2012 02:00:00 PM,2012,7,Monday,768431.5605,2944240.148,ST JAMES AV,"(42.32639557, -71.08484379)"
339,120421669.0,InvProp,170,07/09/2012 02:00:00 PM,2012,7,Monday,771032.1683,2947352.683,MASSACHUSETTS AV,"(42.33490135, -71.07516956)"
340,120422372.0,OTHER LARCENY,117,07/09/2012 02:00:00 PM,2012,7,Monday,774781.8874,2953495.873,HARRISON AV,"(42.35170634, -71.06118456)"
